tradition,relative_path,filename,extension,size_bytes
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Rajan_Mishra/Classical_Wonders_of_India/Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.tonic,Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.tonic,.tonic,11
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Rajan_Mishra/Classical_Wonders_of_India/Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.taniSegKNN,Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.taniSegKNN,.tanisegknn,0
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Rajan_Mishra/Classical_Wonders_of_India/Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.flatSegNyas,Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.flatSegNyas,.flatsegnyas,55404
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Rajan_Mishra/Classical_Wonders_of_India/Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.tonicFine,Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.tonicFine,.tonicfine,25
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Rajan_Mishra/Classical_Wonders_of_India/Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.pitchSilIntrpPP,Raga_Gaud_Malhar_acf065cc-7a66-4f9d-9eb9-3a86b35fa447.pitchSilIntrpPP,.pitchsilintrppp,40783800
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.pitch,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.pitch,.pitch,8795619
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.tonicFine,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.tonicFine,.tonicfine,25
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.taniSegKNN,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.taniSegKNN,.tanisegknn,0
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.flatSegNyas,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.flatSegNyas,.flatsegnyas,25554
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.pitchSilIntrpPP,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.pitchSilIntrpPP,.pitchsilintrppp,18454400
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Gauri_Pathare/Malhar/Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.tonic,Raga_Gaud_Malhar_56c945ef-f5ed-4b03-ace1-80ed9b7acf25.tonic,.tonic,11
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.tonicFine,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.tonicFine,.tonicfine,25
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.pitchSilIntrpPP,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.pitchSilIntrpPP,.pitchsilintrppp,12205200
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.pitch,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.pitch,.pitch,5752925
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.taniSegKNN,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.taniSegKNN,.tanisegknn,0
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.tonic,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.tonic,.tonic,11
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Mallikarjun_Mansur/First_Time_on_CD/Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.flatSegNyas,Raga__Gaud_Malhar_2f76f164-f02c-4b22-8bc0-4fe5500039b1.flatSegNyas,.flatsegnyas,18284
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.pitchSilIntrpPP,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.pitchSilIntrpPP,.pitchsilintrppp,5753000
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.pitch,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.pitch,.pitch,2689427
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.tonic,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.tonic,.tonic,11
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.flatSegNyas,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.flatSegNyas,.flatsegnyas,9458
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.tonicFine,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.tonicFine,.tonicfine,25
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Satyasheel_Deshpande/Kahen/Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.taniSegKNN,Kisko_Aisi_Baat_Kahein_73f6dda2-50bf-416f-8b77-2de40d24b455.taniSegKNN,.tanisegknn,0
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.pitch,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.pitch,.pitch,9382878
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.taniSegKNN,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.taniSegKNN,.tanisegknn,0
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.tonic,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.tonic,.tonic,11
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.flatSegNyas,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.flatSegNyas,.flatsegnyas,24213
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.pitchSilIntrpPP,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.pitchSilIntrpPP,.pitchsilintrppp,19736600
Hindustani,ba3242d0-8d40-4d93-865e-d2e2497ea2a8/Malini_Rajurkar/First_Time_On_CD/Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.tonicFine,Kaahe_Ho_Hamso_Pritam_and_Garajat_Barasat_Bheejat_Aailo_27994cb8-23ae-4c32-959e-625b51727412.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.pitchSilIntrpPP,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.pitchSilIntrpPP,.pitchsilintrppp,6361050
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.taniSegKNN,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.tonic,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.tonic,.tonic,10
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.tonicFine,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.flatSegNyas,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.flatSegNyas,.flatsegnyas,5680
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Kaustuv_Kanti_Ganguli/Hindustani_Alaps/Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.pitch,Raag_Madhukauns_89224046-f086-4530-b2a3-70f9ae697faf.pitch,.pitch,2979608
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.pitch,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.pitch,.pitch,5556742
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.flatSegNyas,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.flatSegNyas,.flatsegnyas,13066
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.tonicFine,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.pitchSilIntrpPP,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.pitchSilIntrpPP,.pitchsilintrppp,11928950
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.tonic,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Amir_Khan/The_Great_Heritage__Ustad_Amir_Khan/02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.taniSegKNN,02_RAGA_-_MADHUKAUNS-_BAIRANBHAI_RAIN_57db6960-6038-4b48-b22f-a10d22752767.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.pitchSilIntrpPP,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.pitchSilIntrpPP,.pitchsilintrppp,7695550
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.tonicFine,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.flatSegNyas,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.flatSegNyas,.flatsegnyas,15422
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.taniSegKNN,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.tonicFine,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.pitch,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.pitch,.pitch,3614194
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.tonic,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.pitch,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.pitch,.pitch,4602761
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.pitchSilIntrpPP,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.pitchSilIntrpPP,.pitchsilintrppp,9861450
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.taniSegKNN,Binati_Suno_Mori_6c0c6e87-c78c-44df-8955-3595575a06a7.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.flatSegNyas,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.flatSegNyas,.flatsegnyas,15620
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Prabha_Atre/Madhukauns/Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.tonic,Tarana_Drut_Ektal_1174dd02-87d2-4be3-bae1-d222b8a5f5a4.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.tonicFine,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.tonic,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.pitchSilIntrpPP,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.pitchSilIntrpPP,.pitchsilintrppp,8302100
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.pitch,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.pitch,.pitch,3854449
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.flatSegNyas,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.flatSegNyas,.flatsegnyas,9643
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Vasantrao_Deshpande/Dr__Vasant_Rao_Deshpande_(Compilation)/Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.taniSegKNN,Dekho_Daras_Mohe_Ram__Aaja_Re_Aaja_Patikva_-_Khayal_1972_a0052c33-34b7-4e68-9dcd-121410c6ce36.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.pitchSilIntrpPP,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.pitchSilIntrpPP,.pitchsilintrppp,10499150
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.tonic,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.taniSegKNN,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.flatSegNyas,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.flatSegNyas,.flatsegnyas,15146
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.pitch,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.pitch,.pitch,4903630
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Aarti_Anklikar_Tikekar/Ragamala/Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.tonicFine,Madhukaunse_Raga_7084ac88-542c-4e84-8eda-dc9735201d18.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.flatSegNyas,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.flatSegNyas,.flatsegnyas,8768
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.tonic,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.taniSegKNN,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.pitch,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.pitch,.pitch,596756
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.tonicFine,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.flatSegNyas,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.flatSegNyas,.flatsegnyas,999
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.tonic,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.pitchSilIntrpPP,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.pitchSilIntrpPP,.pitchsilintrppp,1319400
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.tonicFine,Alap_-_Raga_Madhukauns_a5b15aae-c911-4df5-944d-1d0d95b8b5b0.tonicFine,.tonicfine,25
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.taniSegKNN,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.taniSegKNN,.tanisegknn,0
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.pitchSilIntrpPP,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.pitchSilIntrpPP,.pitchsilintrppp,5511450
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Bandish_Vol-1/Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.pitch,Aajao_Shyam_31bc8850-a7cb-4a9f-bb4f-863e0e88728f.pitch,.pitch,2560580
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Ritu_Chakra_Vol_1/Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.tonic,Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.tonic,.tonic,11
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Ritu_Chakra_Vol_1/Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.pitch,Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.pitch,.pitch,9782357
Hindustani,0b3bbf97-0ec3-41da-add4-722d87329ec3/Veena_Sahasrabuddhe/Ritu_Chakra_Vol_1/Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.flatSegNyas,Raga_Madhukauns_c35ea067-d200-40b6-ad61-241b206c97ed.flatSegNyas,.flatsegnyas,26536
